2022 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:16 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
VIC,218,Indi,Y,1,37597,"BYRNE, Peter",,,N,N,2,1,1,0,2,6
VIC,218,Indi,Y,2,37606,"WARDLE, Jason",,,N,N,0,0,0,0,0,0
VIC,218,Indi,Z,0,37904,Z Above-the-line Votes,Victorian Socialists,VNS,N,N,79,7,0,13,18,117
VIC,218,Indi,Z,1,36573,"MYLVAGANAM, Aran",Victorian Socialists,VNS,N,N,9,1,0,1,2,13
VIC,218,Indi,Z,2,36586,"RICCARDI, Laura",Victorian Socialists,VNS,N,N,3,0,0,1,0,4
VIC,218,Indi,UG,1,37224,"FLOYD, Glenn",Independent,IND,N,N,54,2,0,4,13,73
VIC,218,Indi,UG,2,37598,"RIDGEWAY, Allen",Independent,IND,N,N,1,0,0,1,1,3
VIC,218,Indi,UG,3,37776,"BOND, James",Independent,IND,N,N,8,0,0,0,3,11
VIC,218,Indi,UG,4,37604,"SMITH, Neal",Independent,IND,N,N,26,1,0,1,14,42
VIC,218,Indi,UG,5,37617,"DICKS, Max",Independent,IND,N,N,45,3,0,2,5,55
VIC,218,Indi,UG,6,37453,"ATKINSON, Bernardine",Independent,IND,N,N,18,2,0,4,11,35
VIC,218,Indi,UG,7,37457,"ROSS, Paul",Independent,IND,N,N,10,0,0,1,9,20
VIC,218,Indi,UG,8,37602,"DE FRANCESCO, Nat",Independent,IND,N,N,10,0,0,1,1,12
VIC,218,Indi,UG,9,37611,"TOSCANO, Joseph",Independent,IND,N,N,9,0,0,1,6,16
VIC,218,Indi,UG,10,36564,"TRAN, Tara",Independent,IND,N,N,15,0,0,1,2,18
VIC,218,Indi,UG,11,37662,"DILLON, David John",Independent,IND,N,N,1,0,0,0,0,1
VIC,218,Indi,UG,12,36191,"GONSALVEZ, Geraldine Marie Antoinette",Independent,IND,N,N,27,0,0,0,5,32
VIC,219,Isaacs,A,0,37909,A Above-the-line Votes,Reason Australia,REAS,N,N,389,31,5,12,84,521
VIC,219,Isaacs,A,1,36960,"VEGA, Yolanda",Reason Australia,REAS,N,N,111,10,3,4,26,154
VIC,219,Isaacs,A,2,36963,"MILLWARD, Harry",Reason Australia,REAS,N,N,3,1,0,1,4,9
VIC,219,Isaacs,B,0,37921,B Above-the-line Votes,,,N,N,155,4,0,5,23,187
VIC,219,Isaacs,B,1,37624,"RICHARDSON, Damien",,,N,N,51,4,1,4,9,69
VIC,219,Isaacs,B,2,37628,"McBRIDE, John",,,N,N,5,1,0,0,0,6
VIC,219,Isaacs,C,0,37915,C Above-the-line Votes,Australian Democrats,AUD,N,N,493,28,2,22,107,652
VIC,219,Isaacs,C,1,37391,"GREEN, Leonie",Australian Democrats,AUD,N,N,44,4,2,4,7,61
VIC,219,Isaacs,C,2,37400,"JAGOE, Stephen Peter",Australian Democrats,AUD,N,N,4,2,0,0,0,6
VIC,219,Isaacs,D,0,37903,D Above-the-line Votes,Liberal/The Nationals,LPNP,N,N,23302,890,180,871,6552,31795
VIC,219,Isaacs,D,1,36604,"HENDERSON, Sarah",Liberal,LP,Y,Y,431,26,5,11,164,637
VIC,219,Isaacs,D,2,36614,"McKENZIE, Bridget",The Nationals,NP,Y,Y,53,8,0,1,12,74
VIC,219,Isaacs,D,3,36617,"MIRABELLA, Greg",Liberal,LP,N,Y,33,2,0,2,14,51
VIC,219,Isaacs,D,4,36621,"KMETJ, Chrestyna",Liberal,LP,N,N,9,3,0,1,4,17
VIC,219,Isaacs,D,5,36627,"HARRINGTON, Mick",The Nationals,NP,N,N,7,1,0,0,1,9
VIC,219,Isaacs,D,6,36632,"BURGESS, David",Liberal,LP,N,N,30,0,1,2,16,49
VIC,219,Isaacs,E,0,37919,E Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,1818,191,38,100,319,2466
VIC,219,Isaacs,E,1,37553,"SMITH, Elissa",Legalise Cannabis Australia,HMP,N,N,79,20,8,8,14,129
VIC,219,Isaacs,E,2,37559,"TAYLOR, Wayne",Legalise Cannabis Australia,HMP,N,N,8,2,0,0,3,13
VIC,219,Isaacs,F,0,37917,F Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,258,21,7,14,90,390
VIC,219,Isaacs,F,1,37448,"WEARNE, Madeleine",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,25,2,0,0,5,32
VIC,219,Isaacs,F,2,37454,"LONG, Robert",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,3,1,0,0,1,5
VIC,219,Isaacs,G,0,37905,G Above-the-line Votes,Australian Values Party,AUVA,N,N,164,12,1,10,49,236
VIC,219,Isaacs,G,1,36613,"BURSON, Chris",Australian Values Party,AUVA,N,N,14,3,0,1,2,20
VIC,219,Isaacs,G,2,36616,"ASSER, Samantha",Australian Values Party,AUVA,N,N,4,0,0,2,0,6
VIC,219,Isaacs,H,0,37911,H Above-the-line Votes,Derryn Hinch's Justice Party,DHJP,N,N,865,47,9,38,327,1286
VIC,219,Isaacs,H,1,37416,"HINCH, Derryn",Derryn Hinch's Justice Party,DHJP,N,N,78,2,1,2,29,112
VIC,219,Isaacs,H,2,37418,"STANFIELD, Ruth",Derryn Hinch's Justice Party,DHJP,N,N,1,0,0,0,0,1
VIC,219,Isaacs,I,0,37906,I Above-the-line Votes,Animal Justice Party,AJP,N,N,1124,103,14,62,342,1645
VIC,219,Isaacs,I,1,36623,"CURRIE, Bronwyn",Animal Justice Party,AJP,N,N,63,3,1,2,25,94
VIC,219,Isaacs,I,2,36626,"DELFORCE, Chris",Animal Justice Party,AJP,N,N,3,0,0,1,1,5
VIC,219,Isaacs,J,0,37916,J Above-the-line Votes,Australian Progressives,AUP,N,N,100,8,0,5,19,132
VIC,219,Isaacs,J,1,37530,"PITT, Antoinette",Australian Progressives,AUP,N,N,15,0,0,0,3,18
VIC,219,Isaacs,J,2,37545,"KNIGHT, David",Australian Progressives,AUP,N,N,0,1,0,0,0,1
VIC,219,Isaacs,K,0,37900,K Above-the-line Votes,Australian Labor Party,ALP,N,N,24646,1180,217,766,5736,32545
VIC,219,Isaacs,K,1,36570,"WHITE, Linda",Australian Labor Party,ALP,Y,N,471,26,6,18,157,678
VIC,219,Isaacs,K,2,36577,"STEWART, Jana",Australian Labor Party,ALP,Y,Y,28,1,0,1,28,58
VIC,219,Isaacs,K,3,36580,"NUNN, Casey",Australian Labor Party,ALP,N,N,23,2,0,1,12,38
VIC,219,Isaacs,K,4,36812,"BRIDGER-DARLING, Megan",Australian Labor Party,ALP,N,N,29,2,1,0,7,39
VIC,219,Isaacs,K,5,36813,"McFARLANE, Josh",Australian Labor Party,ALP,N,N,71,7,1,2,20,101
VIC,219,Isaacs,L,0,37896,L Above-the-line Votes,UAP,UAPP,N,N,3070,263,45,142,501,4021
VIC,219,Isaacs,L,1,36105,"BABET, Ralph",United Australia Party,UAPP,Y,N,69,5,0,10,17,101
VIC,219,Isaacs,L,2,36091,"MORAN, Kelly",United Australia Party,UAPP,N,N,30,1,1,0,6,38
VIC,219,Isaacs,L,3,36090,"GRIMMOND, Kenneth",United Australia Party,UAPP,N,N,8,1,1,0,1,11
VIC,219,Isaacs,M,0,37912,M Above-the-line Votes,Socialist Alliance,SAL,N,N,64,1,2,2,6,75
VIC,219,Isaacs,M,1,37120,"DANCE, Felix",Socialist Alliance,SAL,N,N,7,0,0,0,2,9
VIC,219,Isaacs,M,2,37128,"CARR, Angela",Socialist Alliance,SAL,N,N,1,0,0,0,1,2
VIC,219,Isaacs,N,0,37910,N Above-the-line Votes,Australian Federation Party,CYA,N,N,108,9,1,3,27,148
VIC,219,Isaacs,N,1,37627,"HUGHES, Vern",Australian Federation Party,CYA,N,N,21,1,0,0,1,23
VIC,219,Isaacs,N,2,37645,"KIM, Karen",Australian Federation Party,CYA,N,N,2,0,0,0,0,2
VIC,219,Isaacs,N,3,37652,"LACEY, Cheryl",Australian Federation Party,CYA,N,N,1,0,0,0,0,1
VIC,219,Isaacs,N,4,37666,"MARA, Chris",Australian Federation Party,CYA,N,N,1,0,0,0,0,1
VIC,219,Isaacs,N,5,37671,"SEWAK, Neerja",Australian Federation Party,CYA,N,N,1,0,0,0,0,1
VIC,219,Isaacs,N,6,37676,"O'CONNELL, Mark",Australian Federation Party,CYA,N,N,1,1,0,0,1,3
VIC,219,Isaacs,O,0,37899,O Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,331,25,8,17,101,482
VIC,219,Isaacs,O,1,36093,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",ASP,N,N,23,2,0,2,3,30
VIC,219,Isaacs,O,2,36095,"BOURMAN, Nicole","Shooters, Fishers and Farmers Party",ASP,N,N,7,0,0,0,4,11
VIC,219,Isaacs,P,0,37914,P Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,1268,89,16,78,288,1739
VIC,219,Isaacs,P,1,37723,"PICKERING, Warren",Pauline Hanson's One Nation,ON,N,N,100,5,2,3,16,126
VIC,219,Isaacs,P,2,37727,"HUXHAM, Stuart",Pauline Hanson's One Nation,ON,N,N,2,0,0,0,2,4
VIC,219,Isaacs,Q,0,37897,Q Above-the-line Votes,Citizens Party,CEC,N,N,83,5,3,1,22,114
VIC,219,Isaacs,Q,1,35962,"BARWICK, Robbie",Citizens Party,CEC,N,N,10,1,0,1,0,12
VIC,219,Isaacs,Q,2,35964,"ISHERWOOD, Craig",Citizens Party,CEC,N,N,2,1,0,0,1,4
VIC,219,Isaacs,R,0,37920,R Above-the-line Votes,,,N,N,230,17,0,13,25,285
VIC,219,Isaacs,R,1,37687,"JONAS, Morgan C",,,N,N,70,2,1,3,4,80
VIC,219,Isaacs,R,2,37692,"SMIT, Monica",,,N,N,24,2,0,1,1,28
VIC,219,Isaacs,S,0,37898,S Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,216,17,1,6,39,279
VIC,219,Isaacs,S,1,36083,"CORDNER HUNT, Kammy","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,16,2,0,0,6,24
VIC,219,Isaacs,S,2,36087,"FARRANT, Tahlia","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,2,0,0,0,2,4
VIC,219,Isaacs,T,0,37918,T Above-the-line Votes,,,N,N,21,2,0,2,6,31
VIC,219,Isaacs,T,1,37591,"BENEDYKA, Susan",,,N,N,11,1,0,0,1,13
VIC,219,Isaacs,T,2,37593,"RICHARDS, Christine",,,N,N,0,0,0,0,0,0
VIC,219,Isaacs,U,0,37901,U Above-the-line Votes,The Greens,GRN,N,N,9146,592,88,408,1599,11833
VIC,219,Isaacs,U,1,36541,"THORPE, Lidia",The Greens,GVIC,Y,Y,592,46,1,18,135,792
VIC,219,Isaacs,U,2,36563,"FROGLEY, Adam",The Greens,GVIC,N,N,24,3,0,0,8,35
VIC,219,Isaacs,U,3,36568,"AUSTIN, Sissy",The Greens,GVIC,N,N,12,1,0,2,7,22
VIC,219,Isaacs,U,4,36572,"PAYNE, Zeb",The Greens,GVIC,N,N,25,1,0,1,3,30
VIC,219,Isaacs,V,0,37913,V Above-the-line Votes,The Great Australian Party,GAP,N,N,173,16,3,10,33,235
VIC,219,Isaacs,V,1,37340,"O'BRYAN, Darryl",The Great Australian Party,GAP,N,N,19,1,1,2,0,23
VIC,219,Isaacs,V,2,37329,"WHITEHEAD, Geoff",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,219,Isaacs,W,0,37902,W Above-the-line Votes,Liberal Democrats,LDP,N,N,2416,113,32,88,349,2998
VIC,219,Isaacs,W,1,36818,"LIMBRICK, David",Liberal Democrats,LDP,N,N,219,6,0,7,44,276
VIC,219,Isaacs,W,2,36824,"MITCHELL, Krystle",Liberal Democrats,LDP,N,N,8,0,0,0,1,9
VIC,219,Isaacs,W,3,36828,"WHITE, Caroline",Liberal Democrats,LDP,N,N,9,0,0,0,1,10
VIC,219,Isaacs,X,0,37908,X Above-the-line Votes,Informed Medical Options Party,IMO,N,N,106,9,0,10,32,157
VIC,219,Isaacs,X,1,36966,"CLONARIDIS, Nick",Informed Medical Options Party,IMO,N,N,20,4,0,3,7,34
VIC,219,Isaacs,X,2,36967,"CURNOW, Robyn",Informed Medical Options Party,IMO,N,N,3,0,0,0,2,5
VIC,219,Isaacs,Y,0,37907,Y Above-the-line Votes,,,N,N,10,1,1,1,4,17
VIC,219,Isaacs,Y,1,37597,"BYRNE, Peter",,,N,N,1,0,0,0,0,1
VIC,219,Isaacs,Y,2,37606,"WARDLE, Jason",,,N,N,3,0,0,0,0,3
VIC,219,Isaacs,Z,0,37904,Z Above-the-line Votes,Victorian Socialists,VNS,N,N,130,11,0,8,13,162
VIC,219,Isaacs,Z,1,36573,"MYLVAGANAM, Aran",Victorian Socialists,VNS,N,N,19,3,2,3,2,29
VIC,219,Isaacs,Z,2,36586,"RICCARDI, Laura",Victorian Socialists,VNS,N,N,0,1,0,0,0,1
VIC,219,Isaacs,UG,1,37224,"FLOYD, Glenn",Independent,IND,N,N,16,0,0,0,11,27
VIC,219,Isaacs,UG,2,37598,"RIDGEWAY, Allen",Independent,IND,N,N,0,0,0,0,0,0
VIC,219,Isaacs,UG,3,37776,"BOND, James",Independent,IND,N,N,6,1,0,0,5,12
VIC,219,Isaacs,UG,4,37604,"SMITH, Neal",Independent,IND,N,N,5,0,0,0,0,5
VIC,219,Isaacs,UG,5,37617,"DICKS, Max",Independent,IND,N,N,28,0,0,1,7,36
VIC,219,Isaacs,UG,6,37453,"ATKINSON, Bernardine",Independent,IND,N,N,5,4,0,1,2,12
VIC,219,Isaacs,UG,7,37457,"ROSS, Paul",Independent,IND,N,N,3,0,0,0,3,6
VIC,219,Isaacs,UG,8,37602,"DE FRANCESCO, Nat",Independent,IND,N,N,3,0,0,0,3,6
VIC,219,Isaacs,UG,9,37611,"TOSCANO, Joseph",Independent,IND,N,N,11,0,0,1,2,14
VIC,219,Isaacs,UG,10,36564,"TRAN, Tara",Independent,IND,N,N,8,0,0,2,2,12
VIC,219,Isaacs,UG,11,37662,"DILLON, David John",Independent,IND,N,N,0,0,0,0,0,0
VIC,219,Isaacs,UG,12,36191,"GONSALVEZ, Geraldine Marie Antoinette",Independent,IND,N,N,33,0,0,0,9,42
VIC,220,Jagajaga,A,0,37909,A Above-the-line Votes,Reason Australia,REAS,N,N,669,42,9,38,171,929
VIC,220,Jagajaga,A,1,36960,"VEGA, Yolanda",Reason Australia,REAS,N,N,173,5,1,9,31,219
VIC,220,Jagajaga,A,2,36963,"MILLWARD, Harry",Reason Australia,REAS,N,N,7,0,0,0,0,7
VIC,220,Jagajaga,B,0,37921,B Above-the-line Votes,,,N,N,155,14,0,14,19,202
VIC,220,Jagajaga,B,1,37624,"RICHARDSON, Damien",,,N,N,71,8,1,4,7,91
VIC,220,Jagajaga,B,2,37628,"McBRIDE, John",,,N,N,4,0,0,0,1,5
VIC,220,Jagajaga,C,0,37915,C Above-the-line Votes,Australian Democrats,AUD,N,N,450,16,3,26,95,590
VIC,220,Jagajaga,C,1,37391,"GREEN, Leonie",Australian Democrats,AUD,N,N,73,3,0,4,7,87
VIC,220,Jagajaga,C,2,37400,"JAGOE, Stephen Peter",Australian Democrats,AUD,N,N,7,0,0,0,2,9
VIC,220,Jagajaga,D,0,37903,D Above-the-line Votes,Liberal/The Nationals,LPNP,N,N,23180,876,158,1154,4940,30308
VIC,220,Jagajaga,D,1,36604,"HENDERSON, Sarah",Liberal,LP,Y,Y,418,20,3,20,136,597
VIC,220,Jagajaga,D,2,36614,"McKENZIE, Bridget",The Nationals,NP,Y,Y,52,3,0,1,9,65
VIC,220,Jagajaga,D,3,36617,"MIRABELLA, Greg",Liberal,LP,N,Y,34,3,0,2,7,46
VIC,220,Jagajaga,D,4,36621,"KMETJ, Chrestyna",Liberal,LP,N,N,19,0,0,0,1,20
VIC,220,Jagajaga,D,5,36627,"HARRINGTON, Mick",The Nationals,NP,N,N,6,1,0,1,1,9
VIC,220,Jagajaga,D,6,36632,"BURGESS, David",Liberal,LP,N,N,24,1,0,6,6,37
VIC,220,Jagajaga,E,0,37919,E Above-the-line Votes,Legalise Cannabis Australia,HMP,N,N,1551,193,37,146,211,2138
VIC,220,Jagajaga,E,1,37553,"SMITH, Elissa",Legalise Cannabis Australia,HMP,N,N,98,14,1,7,11,131
VIC,220,Jagajaga,E,2,37559,"TAYLOR, Wayne",Legalise Cannabis Australia,HMP,N,N,5,0,0,0,1,6
VIC,220,Jagajaga,F,0,37917,F Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,287,15,0,16,73,391
VIC,220,Jagajaga,F,1,37448,"WEARNE, Madeleine",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,33,1,1,2,13,50
VIC,220,Jagajaga,F,2,37454,"LONG, Robert",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,1,1,0,0,1,3
VIC,220,Jagajaga,G,0,37905,G Above-the-line Votes,Australian Values Party,AUVA,N,N,133,12,6,11,33,195
VIC,220,Jagajaga,G,1,36613,"BURSON, Chris",Australian Values Party,AUVA,N,N,13,0,0,2,5,20
VIC,220,Jagajaga,G,2,36616,"ASSER, Samantha",Australian Values Party,AUVA,N,N,5,0,0,0,1,6
VIC,220,Jagajaga,H,0,37911,H Above-the-line Votes,Derryn Hinch's Justice Party,DHJP,N,N,860,32,12,56,296,1256
VIC,220,Jagajaga,H,1,37416,"HINCH, Derryn",Derryn Hinch's Justice Party,DHJP,N,N,92,7,2,2,26,129
VIC,220,Jagajaga,H,2,37418,"STANFIELD, Ruth",Derryn Hinch's Justice Party,DHJP,N,N,0,0,0,0,1,1
VIC,220,Jagajaga,I,0,37906,I Above-the-line Votes,Animal Justice Party,AJP,N,N,806,75,14,63,212,1170
VIC,220,Jagajaga,I,1,36623,"CURRIE, Bronwyn",Animal Justice Party,AJP,N,N,61,5,1,0,7,74
VIC,220,Jagajaga,I,2,36626,"DELFORCE, Chris",Animal Justice Party,AJP,N,N,8,0,0,0,1,9
VIC,220,Jagajaga,J,0,37916,J Above-the-line Votes,Australian Progressives,AUP,N,N,98,5,1,10,27,141
VIC,220,Jagajaga,J,1,37530,"PITT, Antoinette",Australian Progressives,AUP,N,N,8,1,1,0,6,16
VIC,220,Jagajaga,J,2,37545,"KNIGHT, David",Australian Progressives,AUP,N,N,0,0,0,0,0,0
VIC,220,Jagajaga,K,0,37900,K Above-the-line Votes,Australian Labor Party,ALP,N,N,25912,1043,175,1324,5238,33692
VIC,220,Jagajaga,K,1,36570,"WHITE, Linda",Australian Labor Party,ALP,Y,N,671,34,7,34,193,939
VIC,220,Jagajaga,K,2,36577,"STEWART, Jana",Australian Labor Party,ALP,Y,Y,52,4,0,5,19,80
VIC,220,Jagajaga,K,3,36580,"NUNN, Casey",Australian Labor Party,ALP,N,N,27,1,1,1,12,42
VIC,220,Jagajaga,K,4,36812,"BRIDGER-DARLING, Megan",Australian Labor Party,ALP,N,N,34,1,1,3,15,54
VIC,220,Jagajaga,K,5,36813,"McFARLANE, Josh",Australian Labor Party,ALP,N,N,53,5,2,5,13,78
VIC,220,Jagajaga,L,0,37896,L Above-the-line Votes,UAP,UAPP,N,N,2228,170,28,163,383,2972
VIC,220,Jagajaga,L,1,36105,"BABET, Ralph",United Australia Party,UAPP,Y,N,65,6,1,8,8,88
VIC,220,Jagajaga,L,2,36091,"MORAN, Kelly",United Australia Party,UAPP,N,N,13,2,0,5,5,25
VIC,220,Jagajaga,L,3,36090,"GRIMMOND, Kenneth",United Australia Party,UAPP,N,N,7,0,0,2,0,9
VIC,220,Jagajaga,M,0,37912,M Above-the-line Votes,Socialist Alliance,SAL,N,N,92,5,0,7,12,116
VIC,220,Jagajaga,M,1,37120,"DANCE, Felix",Socialist Alliance,SAL,N,N,15,1,0,2,1,19
VIC,220,Jagajaga,M,2,37128,"CARR, Angela",Socialist Alliance,SAL,N,N,6,1,0,0,1,8
VIC,220,Jagajaga,N,0,37910,N Above-the-line Votes,Australian Federation Party,CYA,N,N,190,8,3,16,49,266
VIC,220,Jagajaga,N,1,37627,"HUGHES, Vern",Australian Federation Party,CYA,N,N,24,0,1,1,6,32
VIC,220,Jagajaga,N,2,37645,"KIM, Karen",Australian Federation Party,CYA,N,N,4,0,0,0,0,4
VIC,220,Jagajaga,N,3,37652,"LACEY, Cheryl",Australian Federation Party,CYA,N,N,2,0,0,0,0,2
VIC,220,Jagajaga,N,4,37666,"MARA, Chris",Australian Federation Party,CYA,N,N,1,0,0,0,0,1
VIC,220,Jagajaga,N,5,37671,"SEWAK, Neerja",Australian Federation Party,CYA,N,N,0,0,0,0,0,0
VIC,220,Jagajaga,N,6,37676,"O'CONNELL, Mark",Australian Federation Party,CYA,N,N,1,0,0,0,1,2
VIC,220,Jagajaga,O,0,37899,O Above-the-line Votes,"Shooters, Fishers and Farmers Party",ASP,N,N,393,48,5,33,100,579
VIC,220,Jagajaga,O,1,36093,"CONSTANTINOU, Ethan","Shooters, Fishers and Farmers Party",ASP,N,N,30,3,0,2,6,41
VIC,220,Jagajaga,O,2,36095,"BOURMAN, Nicole","Shooters, Fishers and Farmers Party",ASP,N,N,3,1,0,1,1,6
VIC,220,Jagajaga,P,0,37914,P Above-the-line Votes,Pauline Hanson's One Nation,ON,N,N,1111,89,12,104,238,1554
VIC,220,Jagajaga,P,1,37723,"PICKERING, Warren",Pauline Hanson's One Nation,ON,N,N,83,6,1,5,18,113
VIC,220,Jagajaga,P,2,37727,"HUXHAM, Stuart",Pauline Hanson's One Nation,ON,N,N,3,0,0,0,7,10
VIC,220,Jagajaga,Q,0,37897,Q Above-the-line Votes,Citizens Party,CEC,N,N,55,3,0,7,10,75
VIC,220,Jagajaga,Q,1,35962,"BARWICK, Robbie",Citizens Party,CEC,N,N,9,0,0,0,5,14
VIC,220,Jagajaga,Q,2,35964,"ISHERWOOD, Craig",Citizens Party,CEC,N,N,1,0,0,0,0,1
VIC,220,Jagajaga,R,0,37920,R Above-the-line Votes,,,N,N,221,13,1,12,28,275
VIC,220,Jagajaga,R,1,37687,"JONAS, Morgan C",,,N,N,43,1,1,2,3,50
VIC,220,Jagajaga,R,2,37692,"SMIT, Monica",,,N,N,18,2,0,0,4,24
VIC,220,Jagajaga,S,0,37898,S Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,235,16,1,15,73,340
VIC,220,Jagajaga,S,1,36083,"CORDNER HUNT, Kammy","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,37,1,0,4,9,51
VIC,220,Jagajaga,S,2,36087,"FARRANT, Tahlia","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,4,0,0,1,1,6
VIC,220,Jagajaga,T,0,37918,T Above-the-line Votes,,,N,N,28,2,0,3,8,41
VIC,220,Jagajaga,T,1,37591,"BENEDYKA, Susan",,,N,N,20,0,0,2,8,30
VIC,220,Jagajaga,T,2,37593,"RICHARDS, Christine",,,N,N,2,0,0,0,0,2
VIC,220,Jagajaga,U,0,37901,U Above-the-line Votes,The Greens,GRN,N,N,12895,748,92,819,1906,16460
VIC,220,Jagajaga,U,1,36541,"THORPE, Lidia",The Greens,GVIC,Y,Y,1037,52,8,75,190,1362
VIC,220,Jagajaga,U,2,36563,"FROGLEY, Adam",The Greens,GVIC,N,N,51,0,0,6,15,72
VIC,220,Jagajaga,U,3,36568,"AUSTIN, Sissy",The Greens,GVIC,N,N,25,1,0,2,12,40
VIC,220,Jagajaga,U,4,36572,"PAYNE, Zeb",The Greens,GVIC,N,N,39,1,0,1,11,52
VIC,220,Jagajaga,V,0,37913,V Above-the-line Votes,The Great Australian Party,GAP,N,N,176,12,0,12,11,211
VIC,220,Jagajaga,V,1,37340,"O'BRYAN, Darryl",The Great Australian Party,GAP,N,N,13,1,0,3,2,19
VIC,220,Jagajaga,V,2,37329,"WHITEHEAD, Geoff",The Great Australian Party,GAP,N,N,0,1,0,0,0,1
VIC,220,Jagajaga,W,0,37902,W Above-the-line Votes,Liberal Democrats,LDP,N,N,2029,107,16,104,247,2503
VIC,220,Jagajaga,W,1,36818,"LIMBRICK, David",Liberal Democrats,LDP,N,N,203,11,2,13,23,252
VIC,220,Jagajaga,W,2,36824,"MITCHELL, Krystle",Liberal Democrats,LDP,N,N,6,1,0,0,2,9
VIC,220,Jagajaga,W,3,36828,"WHITE, Caroline",Liberal Democrats,LDP,N,N,5,1,0,0,0,6
VIC,220,Jagajaga,X,0,37908,X Above-the-line Votes,Informed Medical Options Party,IMO,N,N,95,12,0,5,27,139
VIC,220,Jagajaga,X,1,36966,"CLONARIDIS, Nick",Informed Medical Options Party,IMO,N,N,29,1,0,0,5,35
VIC,220,Jagajaga,X,2,36967,"CURNOW, Robyn",Informed Medical Options Party,IMO,N,N,4,0,0,0,1,5
VIC,220,Jagajaga,Y,0,37907,Y Above-the-line Votes,,,N,N,18,1,0,0,4,23
VIC,220,Jagajaga,Y,1,37597,"BYRNE, Peter",,,N,N,2,1,0,0,0,3
VIC,220,Jagajaga,Y,2,37606,"WARDLE, Jason",,,N,N,0,0,0,0,1,1
VIC,220,Jagajaga,Z,0,37904,Z Above-the-line Votes,Victorian Socialists,VNS,N,N,218,28,2,30,25,303
VIC,220,Jagajaga,Z,1,36573,"MYLVAGANAM, Aran",Victorian Socialists,VNS,N,N,52,3,0,5,6,66
VIC,220,Jagajaga,Z,2,36586,"RICCARDI, Laura",Victorian Socialists,VNS,N,N,5,1,0,1,0,7
VIC,220,Jagajaga,UG,1,37224,"FLOYD, Glenn",Independent,IND,N,N,22,2,0,1,4,29
VIC,220,Jagajaga,UG,2,37598,"RIDGEWAY, Allen",Independent,IND,N,N,2,0,0,0,1,3
VIC,220,Jagajaga,UG,3,37776,"BOND, James",Independent,IND,N,N,9,1,0,2,6,18
VIC,220,Jagajaga,UG,4,37604,"SMITH, Neal",Independent,IND,N,N,7,0,0,1,0,8
VIC,220,Jagajaga,UG,5,37617,"DICKS, Max",Independent,IND,N,N,83,3,0,0,15,101
VIC,220,Jagajaga,UG,6,37453,"ATKINSON, Bernardine",Independent,IND,N,N,12,0,0,2,0,14
VIC,220,Jagajaga,UG,7,37457,"ROSS, Paul",Independent,IND,N,N,3,0,0,0,0,3
VIC,220,Jagajaga,UG,8,37602,"DE FRANCESCO, Nat",Independent,IND,N,N,11,1,0,1,1,14
VIC,220,Jagajaga,UG,9,37611,"TOSCANO, Joseph",Independent,IND,N,N,17,1,0,0,4,22
VIC,220,Jagajaga,UG,10,36564,"TRAN, Tara",Independent,IND,N,N,4,2,0,0,5,11
VIC,220,Jagajaga,UG,11,37662,"DILLON, David John",Independent,IND,N,N,1,0,0,0,0,1
VIC,220,Jagajaga,UG,12,36191,"GONSALVEZ, Geraldine Marie Antoinette",Independent,IND,N,N,10,0,0,0,7,17
VIC,221,Kooyong,A,0,37909,A Above-the-line Votes,Reason Australia,REAS,N,N,740,40,8,43,156,987
VIC,221,Kooyong,A,1,36960,"VEGA, Yolanda",Reason Australia,REAS,N,N,163,8,1,10,29,211
VIC,221,Kooyong,A,2,36963,"MILLWARD, Harry",Reason Australia,REAS,N,N,8,0,0,0,0,8
VIC,221,Kooyong,B,0,37921,B Above-the-line Votes,,,N,N,90,9,2,4,19,124
